source_file,method,beam,batch_mode,batch_size,model,idx,inputs,equation,verified,elapsed_s,depth0_max_score,depth0_mean_score,depth0_min_score,depth0_n_candidates,depth0_score_1,depth0_score_2,depth0_score_3,depth0_score_4,depth0_score_5,depth1_max_score,depth1_mean_score,depth1_min_score,depth1_n_candidates,depth1_score_1,depth1_score_2,depth1_score_3,depth1_score_4,depth1_score_5,depth2_max_score,depth2_mean_score,depth2_min_score,depth2_n_candidates,depth2_score_1,depth2_score_2,depth2_score_3,depth2_score_4,depth2_score_5
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,71,1 2 6 10,(10 - 1) * 2 + 6 = 24,True,300.61,41.0,41.0,41.0,1,41.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,73,5 6 6 8,19 - 6 = 13 = 24,False,299.47,3.0,3.0,3.0,1,3.0,,,,,3.0,3.0,3.0,1,3.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,17,1 4 5 13,(13 - 5) * (4 - 1) = 24,True,300.17,22.0,22.0,22.0,1,22.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,45,1 3 9 9,(9 / 3) * (9 - 1) = 24,True,240.56,40.001000000000005,40.001,40.001000000000005,1,40.001000000000005,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,18,2 2 7 12,(12 * 2) + (7 - 2) = 24,False,240.37,41.0,41.0,41.0,1,41.0,,,,,1.0019999999999998,1.002,1.0019999999999998,1,1.0019999999999998,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,44,6 10 12 13,(12 * 6) / (13 - 10) = 24,True,300.38,40.001000000000005,40.001,40.001000000000005,1,40.001000000000005,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,72,1 5 12 12,(1 + 5) + (12 + 12) = 24,False,300.57,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,40.001000000000005,40.001,40.001000000000005,1,40.001000000000005,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,16,2 4 8 9,(2 + 4) * 8 / 9 = 24,False,300.61,60.0,60.0,60.0,1,60.0,,,,,1.0019999999999998,1.002,1.0019999999999998,1,1.0019999999999998,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,74,7 7 8 11,14 + 19 = 33,False,240.09,22.0,22.0,22.0,1,22.0,,,,,0.003,0.003,0.003,1,0.003,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,99,4 9 10 13,(10 - (13 - 9)) * 4 = 24,True,300.8,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,46,1 4 4 11,(11 - 1 - 4) * 4 = 24,True,181.46,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,43,4 5 6 8,(6 * 8 - 4) / 5 = 8.8,False,301.42,41.0,41.0,41.0,1,41.0,,,,,2.001,2.001,2.001,1,2.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,19,3 3 6 7,(6 - 3) * (7 + 3) = 24,False,359.55,41.0,41.0,41.0,1,41.0,,,,,0.003,0.003,0.003,1,0.003,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,76,3 3 9 12,3 * (12 + 9 - 3) = 24,False,300.5,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,48,1 2 3 13,(13 * (3 - 1)) - 2 = 24,True,300.41,41.0,41.0,41.0,1,41.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,47,2 3 9 10,(10 * 9) - (9 + (2 + 3)) = 76,False,300.71,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,75,1 3 7 10,10 + (1 + 3) + 7 = 24,False,301.09,3.0,3.0,3.0,1,3.0,,,,,2.001,2.001,2.001,1,2.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,20,1 5 9 13,(13 - 9) * (5 + 1) = 24,True,301.06,41.0,41.0,41.0,1,41.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,49,1 6 6 6,(1 + 6) + (6 + 6) = 24,False,180.66,3.0,3.0,3.0,1,3.0,,,,,0.003,0.003,0.003,1,0.003,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,24,6 7 8 11,(11 - 7) * 6 = 24,False,299.38,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,22,5 5 8 10,(5 + 5) + (8 + 10) = 28,False,300.12,22.0,22.0,22.0,1,22.0,,,,,21.001,21.001,21.001,1,21.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,78,4 10 12 13,(13 - 10) * (12 - 4) = 24,True,300.0,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,21,5 6 7 13,30 - 6 = 24,False,301.56,41.0,41.0,41.0,1,41.0,,,,,60.0,60.0,60.0,1,60.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,25,7 9 9 13,(9 - 7 + 9) * 13 = 24,False,300.23,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,50,1 2 2 9,(9 + (1 + 2)) * 2 = 24,True,300.69,22.0,22.0,22.0,1,22.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,23,2 4 6 12,(2 + 4) + 6 + 12 = 24,True,300.68,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,77,3 5 7 10,(3 + 5) * (10 - 7) = 24,True,359.65,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,80,3 4 6 6,(3 * 4) + (6 + 6) = 24,True,358.91,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,81,5 8 8 8,(8 * 5) - (8 + 8) = 24,True,358.72,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,52,5 10 12 13,(13 - 5) * 10 / 2 = 24,False,358.94,22.0,22.0,22.0,1,22.0,,,,,60.0,60.0,60.0,1,60.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,51,1 3 6 11,(11 + 1) * (6 / 3) = 24,True,359.1,41.0,41.0,41.0,1,41.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,82,6 8 8 12,((12 / 6) * 8) + 8 = 24,True,179.92,40.001000000000005,40.001,40.001000000000005,1,40.001000000000005,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,79,2 3 10 12,25 - 2 = 23,False,359.79,41.0,41.0,41.0,1,41.0,,,,,1.0019999999999998,1.002,1.0019999999999998,1,1.0019999999999998,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,54,6 7 10 12,(10 - 7) / 6 * 12 = 24,False,180.35,22.0,22.0,22.0,1,22.0,,,,,60.0,60.0,60.0,1,60.0,,,,,20.002,20.002,20.002,1,20.002,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,55,7 8 8 12,(7 + 8 - 12) * 8 = 24,True,180.49,22.0,22.0,22.0,1,22.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,26,3 6 9 12,(6 - 3 + 9) * (12 / 12) = 24,False,181.5,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,53,2 3 6 6,6 * (6 - (3 - 2)) = 24,False,182.16,60.0,60.0,60.0,1,60.0,,,,,1.002,1.002,1.002,1,1.002,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25_unbatched.jsonl,tot,1,unbatched,1,gemini-2.5-flash-lite,0,4 5 6 10,(5 * (10 - 6)) + 4 = 24,True,182.71,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,59,2 2 5 12,(5 - (2 + 2)) * 12 = 24,False,5.24,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,83,2 3 4 9,9 * (4 + 3 - 2) = 24,False,5.72,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,32,6 6 7 12,(6 + 6) + 12 = 24,False,5.95,1.0,1.0,1.0,1,1.0,,,,,40.0,40.0,40.0,1,40.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,58,2 3 6 13,(13 - 6) * (3 + 2) = 35,False,6.2,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,2,2 5 8 11,(11 - (2 + 5)) * 8 = 24,False,6.24,20.0,20.0,20.0,1,20.0,,,,,40.001,40.001,40.001,1,40.001,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,60,2 6 8 13,(2 + 6) + 8 + 13 = 29,False,61.33,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,86,1 2 7 12,(12 - (1 + 2 + 7)) * 12 = 24,False,61.74,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,27,6 9 12 13,(9 + 13) + (12 - 6) = 24,False,61.75,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,85,5 9 12 12,(5 + 9 - 12) * 12 = 24,True,61.79,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,29,5 6 8 12,(8 - (6 / 2)) * 5 = 24,False,61.79,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,3,3 4 4 13,(13 - 4) * (4 - 3) = 24,False,61.95,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,30,2 4 6 7,6 * (7 - (2 + 4)) = 24,False,62.01,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,84,2 6 7 11,(2 + 6) * (11 - 7) = 24,False,62.06,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,87,2 4 5 6,6 * 4 = 2,False,62.43,40.0,40.0,40.0,1,40.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.002,0.002,0.002,1,0.002,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,57,1 7 9 11,(1 + 7) + (9 + 11) = 24,False,62.99,40.0,40.0,40.0,1,40.0,,,,,40.0,40.0,40.0,1,40.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,4,6 7 8 9,(6 + 7 - 9) * 8 = 24,False,63.15,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,31,2 5 10 10,"(2 + 5 + 10) + 10 = 27 (This is not 24, so I cannot provide an answer.)",False,63.2,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.002,0.002,0.002,1,0.002,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,1,1 2 4 7,(7 - (1 + 2)) * 4 = 24,False,65.17,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,56,3 4 6 8,6 * 4 + (8 - 3) * 0 = 24,False,65.37,20.0,20.0,20.0,1,20.0,,,,,40.0,40.0,40.0,1,40.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,88,5 5 8 13,(13 - 5) * (8 - 5) = 24,True,61.52,0.0,0.0,0.0,1,0.0,,,,,20.001,20.001,20.001,1,20.001,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,5,1 11 11 13,(1 + 11) * (13 - 11) = 24,True,61.32,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,61,8 8 10 12,(12 + 8) + (10 - 8) = 24,False,61.11,40.0,40.0,40.0,1,40.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,28,4 7 9 13,11 + 22 = 33,False,67.71,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,0.002,0.002,0.002,1,0.002,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,89,2 3 3 10,(3 + 3) * (10 + 2) = 24,False,115.15,40.0,40.0,40.0,1,40.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,7,2 3 6 9,(2 + 3) + 6 + 9 = 20,False,59.83,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,33,6 9 9 11,(6 + 9) * (11 - 9) = 24,False,115.56,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,63,4 4 7 10,(4 + 4) * (10 - 7) = 24,True,61.09,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,91,2 4 6 11,(6 - 4 + 2) * 11 = 24,False,62.49,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,62,1 3 8 13,(13 - 1) * (8 - 3) = 24,False,63.23,0.0,0.0,0.0,1,0.0,,,,,0.001,0.001,0.001,1,0.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,64,1 7 10 13,(1 + 7 + 10) + 13 = 31,False,62.22,1.0,1.0,1.0,1,1.0,,,,,2.0,2.0,2.0,1,2.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,6,1 8 10 11,(11 - (1 + 8)) * 10 = 24,False,63.63,0.0,0.0,0.0,1,0.0,,,,,20.001,20.001,20.001,1,20.001,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,9,3 3 7 12,7 * 3 + 3 = 24,False,60.33,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,36,6 11 12 13,(13 - 11 + 6) * 12 = 24,False,62.37,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,8,1 3 5 9,9 * (5 - (3 - 1)) = 24,False,63.27,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,35,5 6 8 10,*   **18 + 1 = 19** (,False,64.79,0.0,0.0,0.0,1,0.0,,,,,0.001,0.001,0.001,1,0.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,34,5 8 11 12,12 * (14 - 11) = 24,False,65.24,20.0,20.0,20.0,1,20.0,,,,,0.001,0.001,0.001,1,0.001,,,,,0.002,0.002,0.002,1,0.002,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,65,1 9 10 13,(13 - 9 - 1) * 10 = 24,False,61.78,40.0,40.0,40.0,1,40.0,,,,,40.001,40.001,40.001,1,40.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,10,4 5 7 9,9 * (7 - (5 - 4)) = 24,False,113.65,20.0,20.0,20.0,1,20.0,,,,,0.001,0.001,0.001,1,0.001,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,37,2 2 8 8,8 / (2 / (8 - 2)) = 24,True,113.96,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,90,3 4 8 12,(8 * 12) / (3 + 4) = 24,False,119.71,0.0,0.0,0.0,1,0.0,,,,,20.001,20.001,20.001,1,20.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,93,1 5 6 7,(1 + (7 - 5)) * 6 = 24,False,114.52,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,92,2 2 8 9,(9 * 2 + 8) - 2 = 24,True,119.62,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,67,2 5 7 7,(7 * 7) - (2 + 5) = 24,False,60.17,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,66,3 3 4 11,(11 - 4) * 3 + 3 = 24,True,115.91,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,40.0,40.0,40.0,1,40.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,39,2 6 8 12,(2 + 6) - 8 * 12 = 24,False,60.03,0.0,0.0,0.0,1,0.0,,,,,20.001,20.001,20.001,1,20.001,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,11,1 2 8 13,(13 + (1 + 2)) * 8 = 24,False,63.47,0.0,0.0,0.0,1,0.0,,,,,40.0,40.0,40.0,1,40.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,40,3 4 9 13,(13 - 9 + 4) * 3 = 24,True,59.98,40.0,40.0,40.0,1,40.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,38,2 7 12 13,(13 - (7 + 2)) * 12 = 24,False,64.13,0.0,0.0,0.0,1,0.0,,,,,40.0,40.0,40.0,1,40.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,95,4 4 9 12,(12 - (4 + 4)) * 9 = 24,False,61.03,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,94,5 8 10 11,(5 + 8) + 11 = 24,False,64.09,20.0,20.0,20.0,1,20.0,,,,,20.0,20.0,20.0,1,20.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,97,2 4 9 12,18 + 9 = 27,False,60.4,0.0,0.0,0.0,1,0.0,,,,,20.0,20.0,20.0,1,20.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,68,3 9 10 13,(13 + 9) + (10 - 3) = 24,False,116.02,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,41,4 5 10 12,(((10 + 12) - 4) + 5) - 10) + 12) - 4 = 24,False,114.44,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,96,2 5 6 6,(5 - 2) * 6 + 6 = 24,True,116.22,20.0,20.0,20.0,1,20.0,,,,,0.0,0.0,0.0,1,0.0,,,,,60.0,60.0,60.0,1,60.0,,,,
tot_b1_gemini25flashlite.jsonl,tot,1,batched,,gemini-2.5-flash-lite,12,4 6 6 9,(4 + 6) + (6 + 9) = 25,False,116.65,0.0,0.0,0.0,1,0.0,,,,,0.0,0.0,0.0,1,0.0,,,,,0.003,0.003,0.003,1,0.003,,,,
